"","black","born","district","committee_chair","congress","delegation_size","democrat","died","dwnom1","dwnom2","year_elected","female","freshman","icpsr","latino","les","majority_leader","majority","minority_leader","party_code","seniority","state","subcommittee_chair","name","vote_share","year","aapi"
"5704",0,1945,2,0,106,52,0,NA,0.550999999046326,0.116999998688698,1986,0,0,15420,0,2.3855311870575,0,1,0,200,7,"CA",0,"Herger, Wally",63,1999,0
"5705",0,1953,9,0,106,10,1,NA,-0.120999999344349,0.136999994516373,1998,0,1,29914,0,0.0154211148619652,0,0,0,100,1,"IN",0,"Hill, Baron",51,1999,0
"5706",0,1946,1,0,106,1,0,NA,0.42399999499321,0.587000012397766,1996,0,0,29738,0,1.34885036945343,0,1,0,200,2,"MT",0,"Hill, Rick",53,1999,0
"5707",0,1959,4,0,106,9,0,NA,0.542999982833862,0.449000000953674,1994,0,0,29568,0,0.0771055743098259,0,1,0,200,3,"TN",0,"Hilleary, Van",60,1999,0
"5708",1,1942,7,0,106,7,1,NA,-0.555000007152557,0.569000005722046,1992,0,0,29302,0,0.0308422297239304,0,0,0,100,4,"AL",0,"Hilliard, Earl",100,1999,0
"5709",0,1938,26,0,106,31,1,NA,-0.574999988079071,-0.00700000021606684,1992,0,0,29380,0,0.403639405965805,0,0,0,100,4,"NY",0,"Hinchey, Maurice",62,1999,0
"5710",0,1940,15,0,106,30,1,NA,-0.340000003576279,0.234999999403954,1996,0,0,29763,1,0.115891300141811,0,0,0,100,2,"TX",0,"Hinojosa, Ruben",58,1999,0
"5711",0,1936,7,0,106,19,0,NA,0.314999997615814,-0.229000002145767,1990,0,0,29136,0,2.21670246124268,0,1,0,200,5,"OH",1,"Hobson, David",67,1999,0
"5712",0,1950,13,0,106,21,1,NA,-0.337999999523163,-0.197999998927116,1998,0,1,29934,0,0.0925266891717911,0,0,0,100,1,"PA",0,"Hoeffel, Joseph",52,1999,0
"5713",0,1953,2,0,106,16,0,NA,0.515999972820282,-0.261999994516373,1992,0,0,29361,0,0.846208989620209,0,1,0,200,4,"MI",1,"Hoekstra, Peter",69,1999,0
"5714",0,1957,6,0,106,21,1,NA,-0.232999995350838,0.607999980449677,1992,0,0,29396,0,0.0616844594478607,0,0,0,100,4,"PA",0,"Holden, Tim",61,1999,0
"5715",0,1948,12,0,106,13,1,NA,-0.462999999523163,-0.330000013113022,1998,0,1,29923,0,0.246737837791443,0,0,0,100,1,"NJ",0,"Holt, Rush",50,1999,0
"5716",0,1939,5,0,106,5,1,NA,-0.314999997615814,-0.0750000029802322,1996,1,0,29750,0,0.266588389873505,0,0,0,100,2,"OR",0,"Hooley, Darlene",55,1999,0
"5717",0,1931,38,0,106,52,0,2011,0.166999995708466,-0.651000022888184,1992,0,0,29320,0,3.49536871910095,0,1,0,200,4,"CA",1,"Horn, Stephen",53,1999,0
"5718",0,1961,8,0,106,10,0,NA,0.704999983310699,0.0769999995827675,1994,0,0,29520,0,0.0925266891717911,0,1,0,200,3,"IN",0,"Hostettler, John",52,1999,0
"5719",0,1926,31,0,106,31,0,NA,0.153999999165535,-0.28099998831749,1986,0,0,15423,0,1.93083798885345,0,1,0,200,7,"NY",1,"Houghton, Amo",68,1999,0
"5720",0,1939,5,0,106,8,1,NA,-0.379999995231628,0.116999998688698,1981,0,0,14873,0,0.208417981863022,0,0,0,100,10,"MD",0,"Hoyer, Steny",65,1999,0
"5721",0,1958,9,0,106,9,0,NA,0.363000005483627,0.28099998831749,1996,0,0,29737,0,0.869324266910553,0,1,0,200,2,"MO",0,"Hulshof, Kenny",62,1999,0
"5722",0,1948,52,0,106,52,0,NA,0.469999998807907,0.0199999995529652,1980,0,0,14835,0,0.593822836875916,0,1,0,200,10,"CA",1,"Hunter, Duncan",76,1999,0
"5723",0,1950,3,0,106,4,0,NA,0.358000010251999,0.133000001311302,1996,0,0,29704,0,1.75686490535736,0,1,0,200,2,"AR",0,"Hutchinson, Asa",81,1999,0
"5724",0,1924,6,1,106,20,0,2007,0.312000006437302,-0.180000007152557,1974,0,0,14239,0,4.03727674484253,0,1,0,200,13,"IL",0,"Hyde, Henry",67,1999,0
"5725",0,1951,1,0,106,9,1,NA,-0.330000013113022,-0.194000005722046,1998,0,1,29937,0,0.138790041208267,0,0,0,100,1,"WA",0,"Inslee, Jay",50,1999,0
"5726",0,1944,6,0,106,11,0,NA,0.40200001001358,-0.0109999999403954,1999,0,1,29909,0,0.185053378343582,0,1,0,200,1,"GA",0,"Isakson, Johnny",65,1999,0
"5727",0,1950,5,0,106,6,0,NA,0.492000013589859,0.12899999320507,1992,0,0,29392,0,4.2181396484375,0,1,0,200,4,"OK",1,"Istook, Ernest",68,1999,0
"5728",1,1965,2,0,106,20,1,NA,-0.537999987602234,-0.513000011444092,1995,0,0,29585,0,0.293001174926758,0,0,0,100,3,"IL",0,"Jackson, Jesse",89,1999,0
"5729",1,1947,2,0,106,7,1,NA,-0.42399999499321,0.241999998688698,1990,0,0,29120,0,0.0647686868906021,0,0,0,100,5,"LA",0,"Jefferson, William",86,1999,0
"5730",0,1936,1,0,106,9,0,NA,0.395999997854233,0.349000006914139,1996,0,0,29755,0,0.248083040118217,0,1,0,200,2,"TN",0,"Jenkins, William",69,1999,0
"5731",0,1960,7,0,106,7,1,NA,-0.119999997317791,0.735000014305115,1996,0,0,29727,0,0.334316611289978,0,0,0,100,2,"LA",0,"John, Christopher",100,1999,0
"5732",1,1935,30,0,106,30,1,NA,-0.485000014305115,0.202999994158745,1992,1,0,39305,0,0.0339264534413815,0,0,0,100,4,"TX",0,"Johnson, Eddie",72,1999,0
"5733",0,1935,6,0,106,6,0,NA,0.122000001370907,-0.513000011444092,1982,1,0,15028,0,4.18756341934204,0,1,0,200,9,"CT",1,"Johnson, Nancy",58,1999,0
"5734",0,1930,3,0,106,30,0,NA,0.610000014305115,0.27700001001358,1991,0,0,29143,0,1.79360628128052,0,1,0,200,5,"TX",0,"Johnson, Sam",91,1999,0
"5735",1,1949,11,0,106,19,1,2008,-0.521000027656555,-0.0590000003576279,1998,1,1,29930,0,0.124714121222496,0,0,0,100,1,"OH",0,"Jones, Stephanie",80,1999,0
"5736",0,1943,3,0,106,12,0,NA,0.244000002741814,-0.361999988555908,1994,0,0,29546,0,0.947879910469055,0,1,0,200,3,"NC",0,"Jones, Walter",62,1999,0
"5737",0,1937,11,0,106,21,1,NA,-0.303000003099442,0.363999992609024,1984,0,0,15104,0,0.412442564964294,0,0,0,100,8,"PA",0,"Kanjorski, Paul",67,1999,0
"5738",0,1946,9,0,106,19,1,NA,-0.349999994039536,0.108999997377396,1982,1,0,15029,0,0.381134480237961,0,0,0,100,9,"OH",0,"Kaptur, Marcy",81,1999,0
"5739",0,1952,12,1,106,19,0,NA,0.314000010490417,0.0130000002682209,1982,0,0,15030,0,0.138790041208267,0,1,0,200,9,"OH",0,"Kasich, John",67,1999,0
"5740",0,1936,19,0,106,31,0,NA,0.231000006198883,-0.564000010490417,1994,1,0,29544,0,1.42120325565338,0,1,0,200,3,"NY",1,"Kelly, Sue",62,1999,0
"5741",0,1967,1,0,106,2,1,NA,-0.409000009298325,-0.061999998986721,1994,0,0,29564,0,0.310197353363037,0,0,0,100,3,"RI",0,"Kennedy, Patrick",67,1999,0
"5742",0,1929,9,0,106,16,1,NA,-0.384999990463257,0.0109999999403954,1976,0,0,14430,0,0.960648238658905,0,0,0,100,12,"MI",0,"Kildee, Dale",56,1999,0
"5743",1,1945,15,0,106,16,1,NA,-0.49099999666214,-0.172000005841255,1996,1,0,29733,0,0.0647686868906021,0,0,0,100,2,"MI",0,"Kilpatrick, Carolyn",87,1999,0
"5744",0,1963,3,0,106,9,1,NA,-0.261999994516373,-0.0799999982118607,1996,0,0,29769,0,0.654412865638733,0,0,0,100,2,"WI",0,"Kind, Ron",71,1999,0
"5745",0,1944,3,0,106,31,0,NA,0.25900000333786,-0.0299999993294477,1992,0,0,29375,0,0.267449676990509,0,1,0,200,4,"NY",1,"King, Peter",64,1999,0
"5746",0,1955,1,0,106,11,0,NA,0.540000021457672,0.301999986171722,1992,0,0,29338,0,0.14163076877594,0,1,0,200,4,"GA",0,"Kingston, Jack",100,1999,0
"5747",0,1943,4,0,106,9,1,NA,-0.321999996900558,-0.0930000022053719,1984,0,0,15082,0,0.172716483473778,0,0,0,100,8,"WI",0,"Kleczka, Gerald",58,1999,0
"5748",0,1951,4,0,106,21,1,NA,-0.310000002384186,0.526000022888184,1992,0,0,29395,0,0.262158960103989,0,0,0,100,4,"PA",0,"Klink, Ron",64,1999,0
"5749",0,1933,11,0,106,16,0,NA,0.36599999666214,-0.0529999993741512,1992,0,0,29365,0,0.377806752920151,0,1,0,200,4,"MI",0,"Knollenberg, Joe",64,1999,0
"5750",0,1942,5,0,106,6,0,NA,0.351000010967255,-0.533999979496002,1984,0,0,15105,0,2.40363931655884,0,1,0,200,8,"AZ",1,"Kolbe, Jim",52,1999,0
"5751",0,1946,10,0,106,19,1,NA,-0.582000017166138,0.0240000002086163,1996,0,0,29748,0,0.185053378343582,0,0,0,100,2,"OH",0,"Kucinich, Dennis",67,1999,0
"5752",0,1947,36,0,106,52,0,NA,0.218999996781349,-0.462000012397766,1998,0,1,29904,0,0.107947804033756,0,1,0,200,1,"CA",0,"Kuykendall, Steven",49,1999,0
"5753",0,1939,29,0,106,31,1,NA,-0.35699999332428,0.112000003457069,1974,0,0,14248,0,0.974390625953674,0,0,0,100,13,"NY",0,"LaFalce, John",57,1999,0
"5754",0,1945,18,0,106,20,0,NA,0.24600000679493,-0.0759999975562096,1994,0,0,29517,0,0.937283635139465,0,1,0,200,3,"IL",0,"LaHood, Ray",100,1999,0
"5755",0,1954,19,0,106,19,0,2016,0.210999995470047,-0.063000001013279,1994,0,0,29553,0,0.387814104557037,0,1,0,200,3,"OH",0,"LaTourette, Steven",66,1999,0
"5756",0,1945,9,0,106,30,1,NA,-0.179000005125999,0.186000004410744,1996,0,0,29761,0,0.141874253749847,0,0,0,100,2,"TX",0,"Lampson, Nick",64,1999,0
"5757",0,1928,12,0,106,52,1,2008,-0.375999987125397,-0.0329999998211861,1980,0,0,14837,0,1.38153791427612,0,0,0,100,10,"CA",0,"Lantos, Tom",74,1999,0
"5758",0,1954,1,0,106,6,0,NA,0.616999983787537,-0.0329999998211861,1994,0,0,29554,0,0.56816303730011,0,1,0,200,3,"OK",0,"Largent, Steve",62,1999,0
"5759",0,1948,1,0,106,6,1,NA,-0.397000014781952,-0.0509999990463257,1998,0,1,29908,0,1.04620087146759,0,0,0,100,1,"CT",0,"Larson, John",58,1999,0
"5760",0,1948,5,0,106,5,0,NA,0.301999986171722,0.30799999833107,1994,0,0,29522,0,0.483114004135132,0,1,0,200,3,"IA",0,"Latham, Tom",100,1999,0
"5761",0,1958,2,0,106,31,0,NA,0.216000005602837,-0.587999999523163,1992,0,0,29374,0,6.67800855636597,0,1,0,200,4,"NY",1,"Lazio, Rick",66,1999,0
"5762",0,1942,1,1,106,5,0,NA,0.141000002622604,-0.790000021457672,1976,0,0,14432,0,6.9987940788269,0,1,0,200,12,"IA",0,"Leach, James",57,1999,0
"5763",1,1946,9,0,106,52,1,NA,-0.683000028133392,-0.589999973773956,1998,1,1,29778,0,0.0832740217447281,0,0,0,100,1,"CA",0,"Lee, Barbara",83,1999,0
"5764",0,1931,12,0,106,16,1,NA,-0.379000008106232,-0.090999998152256,1982,0,0,15033,0,0.185053378343582,0,0,0,100,9,"MI",0,"Levin, Sander",56,1999,0
"5765",0,1934,40,0,106,52,0,NA,0.34799998998642,-0.101000003516674,1978,0,0,14644,0,2.23212361335754,0,1,0,200,11,"CA",1,"Lewis, Jerry",65,1999,0
"5766",1,1940,5,0,106,11,1,NA,-0.58899998664856,-0.221000000834465,1986,0,0,15431,0,0.132621586322784,0,0,1,100,7,"GA",0,"Lewis, John",79,1999,0
"5767",0,1946,2,0,106,6,0,NA,0.418000012636185,0.416999995708466,1994,0,0,29352,0,0.201819702982903,0,1,0,200,3,"KY",0,"Lewis, Ron",64,1999,0
"5768",0,1942,11,0,106,11,0,NA,0.559000015258789,-0.00800000037997961,1992,0,0,29341,0,0.0308422297239304,0,1,0,200,4,"GA",1,"Linder, John",69,1999,0
"5769",0,1937,3,0,106,20,1,NA,-0.175999999046326,0.300000011920929,1982,0,0,15036,0,0.107947804033756,0,0,0,100,9,"IL",0,"Lipinski, William",72,1999,0
"5770",0,1943,1,0,106,7,0,NA,0.32600000500679,0.108999997377396,1977,0,0,14469,0,0.0154211148619652,0,1,0,200,12,"LA",0,"Livingston, Bob",NA,1999,0
"5771",0,1946,2,0,106,13,0,NA,0.210999995470047,-0.224000006914139,1994,0,0,29539,0,1.03474926948547,0,1,0,200,3,"NJ",1,"LoBiondo, Frank",66,1999,0
"5772",0,1947,16,0,106,52,1,NA,-0.40200001001358,-0.446000009775162,1994,1,0,29504,0,0.231316730380058,0,0,0,100,3,"CA",0,"Lofgren, Zoe",73,1999,0
"5773",0,1937,18,0,106,31,1,NA,-0.388999998569489,-0.151999995112419,1988,1,0,15612,0,0.735820114612579,0,0,0,100,6,"NY",0,"Lowey, Nita",83,1999,0
"5774",0,1960,6,0,106,6,0,NA,0.363000005483627,0.416999995708466,1994,0,0,29393,0,0.860501289367676,0,1,0,200,3,"OK",0,"Lucas, Frank",65,1999,0
"5775",0,1933,4,0,106,6,1,NA,-0.0579999983310699,0.721000015735626,1998,0,1,29916,0,0.0771055743098259,0,0,0,100,1,"KY",0,"Lucas, Ken",53,1999,0
"5776",0,1945,6,0,106,8,1,NA,-0.305999994277954,-0.381000012159348,1994,0,0,29533,0,0.107947804033756,0,0,0,100,3,"MN",0,"Luther, Bill",50,1999,0
"5777",0,1946,14,0,106,31,1,NA,-0.386999994516373,-0.28099998831749,1992,1,0,29379,0,1.37172758579254,0,0,0,100,4,"NY",0,"Maloney, Carolyn",77,1999,0
"5778",0,1948,5,0,106,6,1,NA,-0.244000002741814,-0.0529999993741512,1996,0,0,29712,0,0.123368918895721,0,0,0,100,2,"CT",0,"Maloney, James",50,1999,0
"5779",0,1944,16,0,106,20,0,NA,0.509999990463257,0,1992,0,0,29349,0,1.1917337179184,0,1,0,200,4,"IL",1,"Manzullo, Donald",100,1999,0
"5780",0,1946,7,0,106,10,1,NA,-0.512000024318695,-0.456999987363815,1976,0,0,14435,0,0.532261431217194,0,0,0,100,12,"MA",0,"Markey, Edward",71,1999,0
"5781",0,1929,31,0,106,52,1,2011,-0.340999990701675,0.105999998748302,1982,0,0,14879,1,0.0801898017525673,0,0,0,100,9,"CA",0,"Martinez, Matthew",70,1999,0
"5782",0,1930,20,0,106,21,1,2011,-0.270999997854233,0.467000007629395,1994,0,0,29562,0,0.0308422297239304,0,0,0,100,3,"PA",0,"Mascara, Frank",100,1999,0
"5783",0,1941,5,0,106,52,1,2005,-0.404000014066696,-0.0299999993294477,1978,0,0,14649,0,0.138790041208267,0,0,0,100,11,"CA",0,"Matsui, Robert",72,1999,1
"5784",0,1944,4,0,106,31,1,NA,-0.293999999761581,-0.0399999991059303,1996,1,0,29744,0,0.169632270932198,0,0,0,100,2,"NY",0,"McCarthy, Carolyn",53,1999,0
"5785",0,1947,5,0,106,9,1,2010,-0.34400001168251,-0.224999994039536,1994,1,0,29535,0,0.59272837638855,0,0,0,100,3,"MO",0,"McCarthy, Karen",66,1999,0
"5786",0,1944,8,0,106,23,0,NA,0.377000004053116,-0.101000003516674,1980,0,0,14842,0,6.08867359161377,0,1,0,200,10,"FL",1,"McCollum, Bill",66,1999,0
"5787",0,1949,4,0,106,7,0,NA,0.361999988555908,0.0799999982118607,1988,0,0,15451,0,0.978256285190582,0,1,0,200,6,"LA",0,"McCrery, Jim",100,1999,0
"5788",0,1936,7,0,106,9,1,NA,-0.666000008583069,-0.196999996900558,1988,0,0,15613,0,0.215652123093605,0,0,0,100,6,"WA",0,"McDermott, Jim",88,1999,0
"5789",0,1959,3,0,106,10,1,NA,-0.538999974727631,-0.303999990224838,1996,0,0,29729,0,0.294346392154694,0,0,0,100,2,"MA",0,"McGovern, James",57,1999,0
"5790",0,1948,24,0,106,31,0,NA,0.224999994039536,-0.063000001013279,1992,0,0,39316,0,1.00251817703247,0,1,0,200,4,"NY",1,"McHugh, John",79,1999,0
"5791",0,1953,3,0,106,6,0,NA,0.391000002622604,-0.0829999968409538,1992,0,0,29326,0,1.34023869037628,0,1,0,200,4,"CO",1,"McInnis, Scott",66,1999,0
"5792",0,1958,2,0,106,10,0,NA,0.575999975204468,0.00800000037997961,1994,0,0,29518,0,0.696945786476135,0,1,0,200,3,"IN",1,"McIntosh, David",61,1999,0
"5793",0,1956,7,0,106,12,1,NA,-0.148000001907349,0.560000002384186,1996,0,0,29746,0,0.0215895604342222,0,0,0,100,2,"NC",0,"McIntyre, Mike",91,1999,0
"5794",0,1938,25,0,106,52,0,NA,0.395999997854233,0.208000004291534,1992,0,0,29315,0,1.00294983386993,0,1,0,200,4,"CA",1,"McKeon, Howard",75,1999,0
"5795",1,1955,4,0,106,11,1,NA,-0.532999992370605,-0.583000004291534,1992,1,0,29344,0,0.107947804033756,0,0,0,100,4,"GA",0,"McKinney, Cynthia",61,1999,0
"5796",0,1947,21,0,106,31,1,NA,-0.368999987840652,0.368999987840652,1988,0,0,15614,0,0.126453146338463,0,0,0,100,6,"NY",0,"McNulty, Michael",74,1999,0
"5797",0,1956,5,0,106,10,1,NA,-0.389999985694885,-0.538999974727631,1992,0,0,29358,0,0.70376044511795,0,0,0,100,4,"MA",0,"Meehan, Martin",71,1999,0
"5798",1,1926,17,0,106,23,1,NA,-0.483000010251999,0.119999997317791,1992,1,0,29334,0,0.614609122276306,0,0,0,100,4,"FL",0,"Meek, Carrie",100,1999,0
"5799",1,1953,6,0,106,31,1,NA,-0.412999987602234,-0.0750000029802322,1998,0,1,29776,0,0.0915371105074883,0,0,0,100,1,"NY",0,"Meeks, Gregory",100,1999,0
"5800",0,1954,13,0,106,13,1,NA,-0.36599999666214,-0.123999997973442,1992,0,0,29373,1,0.391141802072525,0,0,1,100,4,"NJ",0,"Menendez, Robert",80,1999,0
"5801",0,1927,2,0,106,9,0,2007,0.38400000333786,-0.168999999761581,1994,0,0,29578,0,0.549222648143768,0,1,0,200,3,"WA",0,"Metcalf, Jack",55,1999,0
"5802",0,1943,7,0,106,23,0,NA,0.453000009059906,0.136999994516373,1992,0,0,29331,0,0.280109792947769,0,1,0,200,4,"FL",1,"Mica, John",100,1999,0
"5803",0,1942,13,0,106,23,0,NA,0.453000009059906,-0.493999987840652,1992,0,0,29333,0,2.38173031806946,0,1,0,200,4,"FL",1,"Miller, Dan",100,1999,0
"5804",0,1948,41,0,106,52,0,NA,0.477999985218048,0.222000002861023,1998,0,1,29905,0,0.31612229347229,0,1,0,200,1,"CA",0,"Miller, Gary",53,1999,0
"5805",0,1945,7,0,106,52,1,NA,-0.551999986171722,-0.398000001907349,1974,0,0,14256,0,3.03836226463318,0,0,0,100,13,"CA",0,"Miller, George",77,1999,0
"5806",0,1942,2,0,106,8,1,NA,-0.212999999523163,-0.130999997258186,1992,0,0,29366,0,0.909094214439392,0,0,0,100,4,"MN",0,"Minge, David",57,1999,0
"5807",0,1927,2,0,106,2,1,2002,-0.513000011444092,-0.0670000016689301,1990,1,0,10757,0,1.00359296798706,0,0,0,100,5,"HI",0,"Mink, Patsy",69,1999,1
"5808",0,1927,9,0,106,10,1,2001,-0.418000012636185,-0.0540000014007092,1972,0,0,14039,0,0.59272837638855,0,0,0,100,14,"MA",0,"Moakley, John",100,1999,0
"5809",0,1943,1,0,106,3,1,NA,-0.291999995708466,0.657000005245209,1982,0,0,15083,0,0.0925266891717911,0,0,0,100,9,"WV",0,"Mollohan, Alan",85,1999,0
"5810",0,1945,3,0,106,4,1,NA,-0.266999989748001,0.158999994397163,1998,0,1,29915,0,0.378481715917587,0,0,0,100,1,"KS",0,"Moore, Dennis",52,1999,0
"5811",0,1945,8,0,106,11,1,NA,-0.301999986171722,-0.202999994158745,1990,0,0,29149,0,0.765444874763489,0,0,0,100,5,"VA",0,"Moran, James",67,1999,0
"5812",0,1954,1,0,106,4,0,NA,0.41499999165535,0.206000000238419,1996,0,0,29722,0,0.585644602775574,0,1,0,200,2,"KS",0,"Moran, Jerry",81,1999,0
"5813",0,1931,8,0,106,8,0,NA,-0.0179999992251396,-0.89300000667572,1986,1,0,15434,0,3.20722532272339,0,1,0,200,7,"MD",1,"Morella, Constance",60,1999,0
"5814",0,1932,12,0,106,21,1,2010,-0.264999985694885,0.569000005722046,1974,0,0,14072,0,0.192996874451637,0,0,0,100,13,"PA",0,"Murtha, John",68,1999,0
"5815",0,1941,9,0,106,12,0,NA,0.560000002384186,0.0270000007003546,1994,1,0,29549,0,1.14181184768677,0,1,0,200,3,"NC",0,"Myrick, Sue",69,1999,0
"5816",0,1947,8,0,106,31,1,NA,-0.50900000333786,-0.505999982357025,1992,0,0,29377,0,0.469860047101974,0,0,0,100,4,"NY",0,"Nadler, Jerrold",86,1999,0
"5817",0,1936,34,0,106,52,1,NA,-0.448000013828278,-0.248999997973442,1998,1,1,29903,1,0.0308422297239304,0,0,0,100,1,"CA",0,"Napolitano, Grace",68,1999,0
"5818",0,1949,2,0,106,10,1,NA,-0.416999995708466,-0.109999999403954,1988,0,0,15616,0,0.215895608067513,0,0,0,100,6,"MA",0,"Neal, Richard",100,1999,0
"5819",0,1944,5,0,106,9,0,NA,0.35699999332428,0.0799999982118607,1994,0,0,29581,0,0.462138921022415,0,1,0,200,3,"WA",0,"Nethercutt, George",57,1999,0
"5820",0,1954,18,0,106,19,0,NA,0.268999993801117,0.11599999666214,1994,0,0,29552,0,0.185053378343582,0,1,0,200,3,"OH",0,"Ney, Robert",60,1999,0
"5821",0,1948,3,0,106,6,0,NA,0.33500000834465,-0.0350000001490116,1996,1,0,29725,0,0.124714121222496,0,1,0,200,2,"KY",0,"Northup, Anne",52,1999,0
"5822",1,NA,1,0,106,1,1,NA,NA,NA,1990,1,0,NA,0,1.95529508590698,0,0,0,NA,5,"DC",0,"Norton, Eleanor",NA,1999,0
"5823",0,1941,10,0,106,11,0,2007,0.532999992370605,0.46900001168251,1994,0,0,29513,0,1.19017541408539,0,1,0,200,3,"GA",0,"Norwood, Charles",60,1999,0
"5824",0,1960,2,0,106,5,0,NA,0.416999995708466,-0.178000003099442,1990,0,0,29118,0,1.1584700345993,0,1,0,200,5,"IA",0,"Nussle, Jim",55,1999,0
"5825",0,1934,8,0,106,8,1,2014,-0.552999973297119,0.303999990224838,1974,0,0,14265,0,0.596941471099854,0,0,0,100,13,"MN",0,"Oberstar, James",66,1999,0
"5826",0,1938,7,0,106,9,1,NA,-0.449999988079071,-0.063000001013279,1969,0,0,12036,0,0.107947804033756,0,0,0,100,16,"WI",0,"Obey, David",61,1999,0
"5827",0,1936,1,0,106,10,1,NA,-0.577000021934509,-0.207000002264977,1991,0,0,29123,0,0.0308422297239304,0,0,0,100,5,"MA",0,"Olver, John",72,1999,0
"5828",0,1937,27,0,106,30,1,NA,-0.272000014781952,0.712000012397766,1982,0,0,15049,1,0.607159912586212,0,0,0,100,9,"TX",0,"Ortiz, Solomon",63,1999,0
"5829",0,1955,3,0,106,52,0,NA,0.289000004529953,-0.316000014543533,1998,0,1,29902,0,0.318895518779755,0,1,0,200,1,"CA",0,"Ose, Doug",52,1999,0
"5830",1,1936,11,0,106,31,1,2013,-0.569000005722046,-0.515999972820282,1982,0,0,15050,0,0.268327414989471,0,0,0,100,9,"NY",0,"Owens, Major",90,1999,0
"5831",0,1944,4,0,106,19,0,2016,0.381999999284744,-0.0930000022053719,1981,0,0,14875,0,1.16365242004395,0,1,0,200,10,"OH",1,"Oxley, Michael",64,1999,0
"5832",0,1931,48,0,106,52,0,NA,0.418999999761581,0.151999995112419,1982,0,0,15051,0,2.21670246124268,0,1,0,200,9,"CA",1,"Packard, Ron",77,1999,0
"5833",0,1951,6,0,106,13,1,NA,-0.404000014066696,-0.163000002503395,1988,0,0,15454,0,0.569591701030731,0,0,0,100,6,"NJ",0,"Pallone, Frank",57,1999,0
"5834",0,1937,8,0,106,13,1,NA,-0.367000013589859,-0.00499999988824129,1996,0,0,29741,0,0.311972379684448,0,0,0,100,2,"NJ",0,"Pascrell, Bill",62,1999,0
"5835",0,1943,2,0,106,6,1,NA,-0.421000003814697,0.119999997317791,1991,0,0,29101,1,1.07112574577332,0,0,1,100,5,"AZ",0,"Pastor, Ed",68,1999,0
"5836",0,1935,14,0,106,30,0,NA,0.862999975681305,-0.504999995231628,1996,0,0,14290,0,1.02355015277863,0,1,0,200,2,"TX",0,"Paul, Ron",55,1999,0
"5837",1,1934,10,0,106,13,1,2012,-0.592000007629395,-0.546999990940094,1988,0,0,15619,0,0.0462633445858955,0,0,0,100,6,"NJ",0,"Payne, Donald",84,1999,0
"5838",0,1951,7,0,106,10,0,NA,0.412999987602234,-0.12899999320507,1996,0,0,29719,0,0.764890372753143,0,1,0,200,2,"IN",0,"Pease, Edward",69,1999,0
"5839",0,1940,8,0,106,52,1,NA,-0.490000009536743,-0.206000000238419,1987,1,0,15448,0,0.0986951366066933,0,0,0,100,7,"CA",0,"Pelosi, Nancy",86,1999,0
"5840",0,1944,7,0,106,8,1,NA,-0.148000001907349,0.712000012397766,1990,0,0,29127,0,0.419920206069946,0,0,0,100,5,"MN",0,"Peterson, Collin",72,1999,0
"5841",0,1938,5,0,106,21,0,NA,0.340000003576279,0.239999994635582,1996,0,0,29751,0,0.254681318998337,0,1,0,200,2,"PA",0,"Peterson, John",85,1999,0
"5842",0,1940,6,0,106,9,0,NA,0.379000008106232,-0.367000013589859,1979,0,0,14675,0,0.180659979581833,0,1,0,200,11,"WI",0,"Petri, Thomas",93,1999,0
"5843",0,1947,19,0,106,20,1,NA,-0.207000002264977,0.714999973773956,1998,0,1,29913,0,0.0154211148619652,0,0,0,100,1,"IL",0,"Phelps, David",58,1999,0
"5844",0,1963,3,0,106,5,0,NA,0.342000007629395,0.324999988079071,1996,0,0,29734,0,1.00571084022522,0,1,0,200,2,"MS",0,"Pickering, Charles",85,1999,0
"5845",0,1930,2,0,106,11,1,2010,-0.149000003933907,0.555000007152557,1986,0,0,15437,0,0.0462633445858955,0,0,0,100,7,"VA",0,"Pickett, Owen",100,1999,0
"5846",0,1939,16,0,106,21,0,NA,0.537999987602234,0.0120000001043081,1996,0,0,29752,0,0.681956112384796,0,1,0,200,2,"PA",1,"Pitts, Joseph",71,1999,0
"5847",0,1961,11,0,106,52,0,NA,0.460999995470047,0.46900001168251,1992,0,0,29311,1,0.550320506095886,0,1,0,200,4,"CA",1,"Pombo, Richard",61,1999,0
"5848",0,1952,1,0,106,1,1,NA,-0.266000002622604,0.33899998664856,1992,0,0,29384,0,0.347208023071289,0,0,0,100,4,"ND",0,"Pomeroy, Earl",56,1999,0
"5849",0,1935,10,0,106,20,0,NA,0.216999992728233,-0.603999972343445,1980,0,0,14677,0,1.70362591743469,0,1,0,200,10,"IL",1,"Porter, John",100,1999,0
"5850",0,1955,2,0,106,19,0,NA,0.372999995946884,-0.234999999403954,1993,0,0,29386,0,1.89000844955444,0,1,0,200,4,"OH",0,"Portman, Rob",76,1999,0
"5851",0,1940,4,0,106,12,1,NA,-0.342999994754791,-0.0299999993294477,1996,0,0,15438,0,0.0462633445858955,0,0,0,100,2,"NC",0,"Price, David",57,1999,0
"5852",0,1951,15,0,106,19,0,NA,0.319999992847443,-0.328999996185303,1992,1,0,29390,0,0.669833958148956,1,1,0,200,4,"OH",0,"Pryce, Deborah",66,1999,0
"5853",0,1951,30,0,106,31,0,NA,0.197999998927116,-0.223000004887581,1992,0,0,29381,0,0.211502209305763,0,1,0,200,4,"NY",1,"Quinn, Jack",68,1999,0
